,513FC31103.pv,513HC31114-5.mv,513PC31201.pv,513LC31202.pv,513FC31409.pv,513FC31114-5.pv,513TC31220.pv,MFR
4/29/2018 13:45,27985.619,0.19400001,30.356337,78.168282,51421.195,0.18140893,79.409966,3.7
4/29/2018 15:45,29090.393,0.19400001,29.791977,78.485168,61679.895,0.152703481,79.945023,3.8
4/29/2018 17:45,27644.57,0.198,30.331396,77.976898,47138.008,0.18897709,79.196304,3.8
4/29/2018 19:45,27254.367,0.20100001,30.461372,78.378769,52558.961,0.19146171,79.735413,3.8
4/29/2018 21:45,27482.07,0.20299999,30.566544,77.701691,47743.387,0.154531754,79.301247,3.8
4/29/2018 23:45,27719.838,0.20299999,30.288567,78.094925,49219.363,0.16285191,79.196259,3.6
4/30/2018 1:45,27271.863,0.20299999,30.650776,78.264664,47707.059,0.18026222,79.537796,3.9
4/30/2018 3:45,27436.928,0.20299999,30.444876,77.847946,44624.277,0.166159728,79.648727,3.8
4/30/2018 5:45,27245.875,0.208,30.546646,78.168129,49713.793,0.17264795,79.710983,3.8
4/30/2018 7:45,26875.635,0.208,30.562756,78.752464,43555.492,0.15212727,79.714966,3.7
4/30/2018 9:45,26883.119,0.208,30.295057,76.862633,34352.219,0.166585984,78.817612,3.8
4/30/2018 11:45,25901.867,0.208,30.36414,77.11673,36230.113,0.183907561,78.853256,3.8
4/30/2018 13:45,26003.293,0.208,30.248402,78.191986,45717.59,0.19625595,79.781754,3.7
4/30/2018 15:45,26911.377,0.208,30.571859,78.160789,55823.559,0.178947534,79.850792,3.8
4/30/2018 17:45,26788.215,0.208,30.555841,78.586166,52999.43,0.171698253,79.550461,3.8
4/30/2018 19:45,27013.193,0.208,30.22794,76.811859,29420.775,0.195188394,78.330872,3.9
4/30/2018 21:45,27153.383,0.208,30.344429,77.893433,47242.34,0.16789944,79.362793,3.6
4/30/2018 23:45,27229.844,0.20999999,30.503279,77.867371,46012.414,0.164551496,79.465645,3.9
05-01-18 1:45,29589.553,0.212,30.36274,77.898216,46014.172,0.156801,79.464638,3.9
05-01-18 3:45,27873.498,0.212,30.556479,78.122017,49875.906,0.17040811,79.633606,4.1
05-01-18 5:45,27684.254,0.214,30.637266,78.183929,52576.859,0.16397771,79.505905,3.8
05-01-18 7:45,27067.457,0.214,30.683123,77.735748,41780.805,0.158182126,79.134293,3.6
05-01-18 9:45,26569.004,0.214,30.295809,77.88356,41083.691,0.16990542,79.343788,3.5
05-01-18 13:45,27127.004,0.214,30.494053,78.090187,55644.695,0.158488501,79.887482,3.7
05-01-18 20:45,26465.559,0.214,30.701733,78.072815,51967.906,0.158707118,79.539452,3.5
05-01-18 21:45,25462.141,0.214,30.867672,79.295021,56020.27,0.18537185,80.26783,3.6
05-01-18 23:45,25218.58,0.214,30.696795,78.574738,45581.301,0.17875974,80.117096,3.8
05-02-18 1:45,25563.443,0.214,30.095825,76.67038,30004.545,0.1809544,78.894775,3.8
05-02-18 3:45,26015.795,0.214,30.702711,79.489922,54773.012,0.18208675,80.48233,3.6
05-02-18 5:45,25262.576,0.214,30.05917,78.11068,48823.473,0.21406426,80.727364,3.6
05-02-18 7:45,25841.941,0.214,30.694019,79.053871,48240.539,0.15803565,80.002945,3.4
05-02-18 9:45,26693.111,0.214,30.541006,77.440857,47488.539,0.169601137,79.431801,3.5
05-02-18 11:45,26384.816,0.212,30.446507,77.855103,52965.16,0.18489635,79.964745,3.4
05-02-18 13:45,26991.529,0.212,30.70672,78.566322,44859.711,0.17364505,79.278458,3.4
05-02-18 15:45,27519.756,0.212,29.112152,78.067215,47599.582,0.19034711,79.244873,3.6
05-02-18 17:45,27539.281,0.212,29.663336,78.342461,53816.582,0.204691236,80.298706,3.5
05-02-18 19:45,27499.23,0.212,28.436037,77.520676,45734.082,0.17818995,79.294899,3.5
05-02-18 21:45,27521.416,0.212,28.419119,77.44458,40655.563,0.192053065,78.967026,3.3
05-02-18 23:45,27462.963,0.20999999,29.550058,77.549393,46057.602,0.16131535,79.331772,3.4
05-03-18 1:45,27600.93,0.20999999,31.393076,77.920784,45550.23,0.13376021,79.592636,3.9
05-03-18 3:45,28138.533,0.20999999,30.865477,79.260361,47522.141,0.165055937,79.531189,4.1
05-03-18 5:45,27664.967,0.20999999,30.848389,79.43306,52679.891,0.1723704,79.821846,3.9
05-03-18 7:45,27538.732,0.20999999,30.849304,79.318741,48661.223,0.14599399,79.524673,4
05-03-18 9:45,28311.773,0.20999999,30.397642,78.209373,41759.672,0.16111372,79.421333,3.9
05-03-18 11:45,28199.541,0.20999999,29.9133,79.006561,44746.668,0.176492963,79.253082,3.8
05-03-18 13:45,28362.672,0.208,30.397009,79.408195,52593.227,0.171196167,79.771889,3.7
05-03-18 15:45,27509.006,0.208,30.427393,78.90831,45657.078,0.18426557,79.382339,3.8
05-03-18 17:45,27785.855,0.208,30.606253,79.226372,53309.742,0.184399325,79.415207,3.7
05-03-18 19:45,27694.914,0.208,30.626213,78.778801,50603.246,0.17947502,79.392319,3.6
05-03-18 21:45,27926.553,0.208,30.471449,79.292084,47150.27,0.18636298,79.39286,3.8
05-03-18 23:45,28611.047,0.208,30.040428,78.934204,51534.695,0.20463958,79.187416,3.5
05-04-18 1:45,27775.178,0.208,30.448362,78.909958,51252.941,0.17126551,79.559547,3.5
05-04-18 3:45,26805.605,0.208,30.393534,79.285492,48642.184,0.18072975,79.98291,3.5
05-04-18 5:45,27004.426,0.208,30.494572,79.474678,47039.242,0.16719851,79.801361,3.6
05-04-18 7:45,27500.52,0.208,30.43486,79.345978,47336.25,0.171523094,79.236916,3.7
05-04-18 9:45,27628.455,0.208,30.405048,79.317574,49092.313,0.16538654,79.605675,3.6
05-04-18 11:45,27344.084,0.206,30.422956,79.243782,53456.422,0.15170363,79.713928,3.6
05-04-18 13:45,27041.094,0.206,30.552872,79.099342,48344.391,0.1582302,79.459183,3.7
05-04-18 15:45,26988.508,0.182,30.629501,79.730759,53176.496,0.129048871,79.594116,3.8
05-04-18 17:45,27449.361,0.182,30.359636,79.070839,49916.5,0.17357486,79.648499,4
05-04-18 19:45,27807.652,0.18000001,30.698874,79.352989,52169.277,0.15021791,79.729843,3.9
05-04-18 21:45,27488.875,0.18000001,30.463345,78.68811,53070.469,0.15051493,79.565689,3.8
05-04-18 23:45,26924.855,0.177,30.520145,78.985153,51270.063,0.16820222,79.48922,3.8
05-05-18 1:45,27053.559,0.17399999,30.608931,78.727272,44592.98,0.148699822,79.551338,3.8
05-05-18 3:45,26557.457,0.17399999,30.556141,78.812386,43164.477,0.15649167,79.444099,3.8
05-05-18 5:45,26534.498,0.17,30.416725,79.063492,45649.703,0.15001112,79.78006,3.7
05-05-18 7:45,27141.846,0.17,30.509567,78.773506,48953.605,0.164538094,79.541046,3.7
05-05-18 9:45,26731.467,0.18000001,30.53187,78.997437,43841.75,0.13538578,79.394974,3.7
05-05-18 11:45,27795.885,0.185,30.437391,78.561996,48513.367,0.18034156,79.599106,4.2
05-05-18 12:45,27936.436,0.185,30.264441,78.817764,50256.813,0.165506747,79.148102,4.7
05-05-18 13:45,27255.348,0.185,30.57312,78.349945,54552.891,0.15697899,79.461525,6.5
05-05-18 14:45,27064.988,0.185,30.434952,79.443977,58724.977,0.142065797,79.615677,6.4
05-05-18 16:45,27379.277,0.19499999,30.462307,79.233047,50611.512,0.100733,79.412598,7.8
05-05-18 17:45,22915.32,0.19499999,31.204046,79.366776,50620.418,0.123622873,79.226234,9
05-05-18 18:45,25350.668,0.19499999,30.240051,79.396637,60694.012,0.10664185,80.241371,10.8
05-05-18 19:45,26400.85,0.19499999,30.801073,79.580597,57847.371,0.114582879,79.726494,10
05-05-18 20:45,24231.621,0.19499999,30.738111,78.343346,44964.223,0.125589524,78.769562,10.9
05-05-18 21:45,25191.953,0.20200001,30.492638,78.071167,43608.188,0.109660493,78.761253,11
05-05-18 22:45,24054.465,0.20200001,30.817341,79.031754,47391.367,0.087960258,79.302925,11.9
05-05-18 23:45,24253.289,0.20200001,30.464346,78.464462,41817.656,0.12559654,78.81604,12.3
05-06-18 1:45,24013.422,0.2,30.87747,79.288872,51780.262,0.11506619,79.722717,12.2
05-06-18 3:45,24915.129,0.205,30.83971,78.074951,40319.09,0.098809592,78.924088,12.2
05-06-18 5:45,25525.604,0.205,30.570484,78.250023,52281.598,0.11687224,79.549545,11.7
05-06-18 7:45,25163.934,0.205,30.700138,79.621521,57120.688,0.14616103,80.198952,11.7
05-06-18 9:45,25106.584,0.208,30.538631,78.53759,51359.695,0.1119663,79.558121,11.8
05-06-18 11:45,24853.842,0.208,30.841206,79.258255,52990.031,0.13312384,79.687126,12.1
05-06-18 12:45,26089.596,0.208,30.733789,78.785004,53865.879,0.12942046,79.331253,12
05-06-18 13:45,26438.615,0.208,31.231279,78.814003,55442.309,0.12038673,79.241852,12.1
05-06-18 15:45,26265.838,0.208,31.068344,79.542717,66024.664,0.13416131,79.734207,12.3
05-06-18 17:45,25819.738,0.20999999,30.937313,79.819313,63033.5,0.13212477,79.936325,11.5
05-06-18 19:45,27461.16,0.20999999,31.272167,79.352158,50594.336,0.131865909,79.354149,12.3
05-06-18 21:45,24903.223,0.20999999,31.122751,79.002625,58539.449,0.150534572,79.254768,12.5
05-06-18 23:45,24375.977,0.20999999,31.453234,78.585388,49698.441,0.12406752,79.062073,14.1
05-08-18 22:45,29480.027,0.40999999,30.931402,79.42775,45089.813,0.15084255,80.312981,13
05-08-18 23:45,26475.629,0.40999999,31.262745,78.97464,45926.363,0.12534294,80.730026,13.4
05-09-18 1:45,29513.787,0.40999999,30.866573,82.904877,48472.836,0.11564334,81.015923,14.7
05-09-18 3:45,28213.213,0.414,30.956507,79.270691,54475.172,0.10835938,80.211784,17.6
05-09-18 5:45,27819.172,0.414,31.160004,83.841675,59765.332,0.12707055,80.681786,16.8
05-09-18 7:45,29071.504,0.41799999,30.671255,79.89978,56687.781,0.12276994,80.515434,15.5
05-09-18 9:45,27637.586,0.41699999,30.705845,79.374702,53724.527,0.12437386,80.40802,14.5
05-09-18 11:45,28065.045,0.41699999,30.956987,78.300644,49150.973,0.12231639,80.125618,13.9
05-09-18 12:45,27076.439,0.41699999,30.848404,79.746864,56334.828,0.135133083,80.546982,14
05-09-18 13:45,28762.072,0.41699999,30.489893,79.209358,51813.477,0.11580177,79.47361,14.3
05-09-18 15:45,29279.244,0.41799999,30.73613,78.42765,34336.273,0.10461805,77.935677,14
05-09-18 17:45,24622.77,0.41799999,31.117832,77.951935,38656.84,0.106241571,80.577576,14.6
05-09-18 19:45,24999.113,0.419,30.3139,78.933891,53637.078,0.11261921,79.771317,14.5
05-09-18 21:45,24734.016,0.419,30.58947,78.914375,43146.074,0.13933218,79.064621,13.6
05-09-18 23:45,25225.764,0.419,30.809835,78.135864,50900.004,0.109418697,79.766792,13
05-10-18 1:45,25153.416,0.421,30.800175,78.839851,40700.711,0.13624541,78.935028,12.8
05-10-18 3:45,25052.191,0.421,30.532846,77.808937,37073.633,0.11090924,79.342102,12.8
05-10-18 5:45,25119.967,0.421,30.666225,78.519127,48094.93,0.11406346,80.031479,12.5
05-10-18 7:45,25049.104,0.421,30.967047,78.63504,56458.367,0.10676126,80.291878,12.3
05-10-18 9:45,25079.99,0.415,30.81922,78.185112,50197.117,0.10793537,79.828415,12.6
05-10-18 11:45,25355.922,0.405,31.565685,79.623184,60933.875,0.11849661,80.258766,12.9
05-10-18 13:45,26026.34,0.405,31.64728,79.594681,44484.234,0.054921292,78.474129,12.9
05-10-18 15:45,26211.063,0.405,31.106968,78.572159,52679.719,0.12480044,79.252876,16
05-10-18 17:45,25700.883,0.405,31.133718,78.131279,48597.496,0.10881026,78.992577,14.7
05-10-18 19:45,24872.746,0.405,31.177856,79.957237,56189.57,0.109292618,79.541313,14.7
05-10-18 21:45,24721.617,0.405,31.246313,78.840912,58839.324,0.1181109,79.970787,13.9
05-10-18 23:45,25275.604,0.205,31.201815,79.663673,57774.48,0.10937437,79.598351,14
05-11-18 1:45,25529.188,0.205,30.668034,78.884102,65407.781,0.1240899,80.01725,15.1
05-11-18 3:45,25788.688,0.205,30.70409,78.73098,59424.344,0.12531605,79.06813,16.1
05-11-18 5:45,25333.818,0.205,30.682043,79.472244,52885.898,0.11842457,79.334427,16.7
05-11-18 7:45,25102.508,0.207,30.851143,78.440384,47759.684,0.11009601,79.158607,17.1
05-11-18 9:45,25128.695,0.20999999,30.561478,78.714775,54819.484,0.113806087,79.838455,17.8
05-11-18 11:45,25078.594,0.20999999,30.683491,78.813095,54792.434,0.12219244,79.761978,16.7
05-11-18 13:45,24231.068,0.215,30.977207,79.466972,54517.664,0.10809602,79.530983,16.7
05-11-18 15:45,23970.957,0.22,30.940708,79.095726,50535.566,0.11850625,79.48558,16.6
05-11-18 17:45,25662.16,0.25,30.978916,79.462021,55944.398,0.14558508,79.527992,16.2
05-11-18 19:45,25085.025,0.22,31.384384,78.747498,45124.109,0.127002624,78.926445,14.2
05-11-18 21:45,24441.951,0.22,30.921564,77.553741,32938.043,0.14371487,78.678802,12
05-11-18 23:45,24667.967,0.22499999,30.978964,78.826309,45922.785,0.15834075,79.290237,11.2
05-12-18 1:45,24987.371,0.22499999,31.425119,78.245071,36166.305,0.138382983,78.598801,11.6
05-12-18 5:45,24151.426,0.22499999,31.287354,79.05722,32984.781,0.152929402,79.028023,12.3
05-12-18 7:45,23884.051,0.23,31.419601,78.435455,42018.484,0.15302494,79.175308,12.9
05-12-18 9:45,23364.48,0.23,31.446714,79.547768,42637.77,0.13838069,79.463394,12.5
05-12-18 11:45,23390.08,0.23,31.305439,79.064545,40895.613,0.159261363,79.571136,12.3
05-12-18 15:45,24548.938,0.23,31.145834,79.002235,46978.301,0.147239839,79.160812,11.9
05-12-18 17:45,24908.609,0.226,31.086607,79.062851,51228.859,0.167200803,79.689072,11.8
05-12-18 19:45,24963.617,0.226,31.203876,78.348228,36698.109,0.14738549,78.714561,11.9
05-12-18 21:45,24915.912,0.22400001,31.264912,81.649261,59558.555,0.159332765,80.72702,12.2
05-12-18 23:45,26439.113,0.454,29.857744,78.517647,47955.664,0.448416139,78.170151,13.1
5/13/2018 1:45,27279.201,0.227,31.212374,77.908897,56672.367,0.13340326,79.322762,11.3
5/13/2018 3:45,25474.832,0.448,31.308567,78.26992,41861.547,0.12940611,78.441803,11.3
5/13/2018 5:45,25083.797,0.44499999,31.140316,78.454277,43195.926,0.13382991,79.221832,13.6
5/13/2018 7:45,25011.201,0.44499999,31.239262,77.632507,41367.766,0.12703948,78.940453,13.8
5/13/2018 9:45,25700.648,0.44499999,31.404202,79.261459,50617.035,0.074254714,79.577515,13.9
5/13/2018 11:45,25501.076,0.44499999,31.091473,78.703773,49739.449,0.15168871,79.036667,13.1
5/13/2018 13:45,25266.721,0.44499999,31.127678,78.872093,55947.324,0.147445942,79.762932,13
5/13/2018 15:45,25369.381,0.44499999,31.158794,79.215256,55639.828,0.155832686,79.703102,12.6
5/13/2018 17:45,25248.996,0.44499999,31.195358,79.017769,54173.43,0.138246924,79.427864,12.5
5/13/2018 19:45,25096.908,0.44499999,31.138243,78.684906,56832.664,0.13764867,79.413055,12.5
5/13/2018 21:45,25133.238,0.44499999,31.028202,78.426308,36766.633,0.141940997,78.833961,12.8
5/13/2018 23:45,24633.867,0.44499999,31.206547,79.277802,49433.535,0.13286623,79.483299,12.8
5/14/2018 1:45,24338.719,0.44499999,31.361,78.649361,48685.082,0.17187902,79.34967,13.1
5/14/2018 3:45,24274.076,0.44499999,31.412882,79.822281,54105.656,0.14649446,79.981987,12.7
5/14/2018 5:45,24033.926,0.44499999,31.295099,79.373764,48380.293,0.1232009,79.50621,12.9
5/14/2018 7:45,23616.471,0.447,31.507763,79.868294,54450.539,0.14295109,79.86673,13.1
5/14/2018 9:45,23964.869,0.447,31.130367,79.15239,50412.309,0.16444139,80.252464,13.4
5/14/2018 11:45,24964.795,0.447,31.705759,79.03167,55152.559,0.118965781,80.065071,13.3
5/14/2018 13:45,26384.809,0.447,31.184868,79.240646,56199.414,0.210459846,78.533241,13
5/14/2018 15:45,26203.621,0.44300001,31.127117,78.157578,56911.672,0.14423835,79.168976,12.3
5/14/2018 17:45,27277.223,0.44300001,30.710365,79.351158,54745.578,0.1403067,79.094254,13.5
5/14/2018 19:45,25462.789,0.21600001,31.047661,79.180916,55788.656,0.13680339,79.620728,14.6
5/14/2018 21:45,24628.461,0.21600001,31.308132,79.565849,52339.117,0.131762782,79.484116,15.2
5/14/2018 23:45,24281.33,0.21600001,30.988153,79.919891,56093.227,0.12955876,79.971527,15.5
5/15/2018 1:45,24005.012,0.21600001,30.903095,78.782722,52260.59,0.12513968,80.19825,16.4
5/15/2018 3:45,25529.098,0.21600001,30.866852,78.325317,50217.289,0.127380892,79.069885,19.2
5/15/2018 5:45,24201.266,0.25,30.986723,78.691162,46344.355,0.092580117,79.420433,21.9
5/15/2018 7:45,24148.473,0.23,30.966934,79.307632,49278.23,0.12473678,79.669037,22.1
5/15/2018 9:45,24257.262,0.23,31.228207,78.522263,47913.484,0.10762224,79.625687,19.4
5/15/2018 11:45,24900.682,0.23,30.832479,79.166901,53643.164,0.12513321,79.477562,17.1
5/15/2018 13:45,24749.078,0.226,30.909958,79.406136,51857.289,0.113682851,79.805206,15.8
5/15/2018 15:45,25090.535,0.228,30.815443,79.839806,41911.867,0.13485041,79.74868,15.1
5/15/2018 17:45,24607.998,0.228,30.978859,78.566963,47031.676,0.11069,79.293388,14.3
5/15/2018 19:45,23885.773,0.228,30.800331,78.939354,47066.609,0.12733465,79.503082,14.2
5/15/2018 21:45,24220.805,0.23,30.560329,79.492043,42389.328,0.11626531,79.536385,14.5
5/15/2018 23:45,24135.182,0.23,30.686449,79.253975,43172.586,0.12331463,79.704353,15.1
5/16/2018 1:45,25770.205,0.234,30.804436,78.329742,47214.684,0.14273693,79.112808,16.6
5/16/2018 3:45,24647.289,0.234,30.82745,79.705933,48655.648,0.137512025,79.868835,15.2
5/16/2018 5:45,25442.889,0.234,30.381516,78.729904,41134.316,0.14482576,79.23912,14.3
5/16/2018 7:45,24826.629,0.236,30.465582,79.249893,39049.48,0.09208788,79.003952,13.6
5/16/2018 9:45,23719.623,0.236,31.000214,78.470055,47263.465,0.11107466,79.432831,13.7
5/16/2018 11:45,24810.119,0.236,31.349846,79.048195,51274.703,0.11856908,79.989532,13.8
5/16/2018 13:45,24956.188,0.236,31.490843,80.38884,57961.156,0.133693351,80.1138,13.6
5/16/2018 15:45,25560.805,0.236,31.362383,78.759109,50457.93,0.129752283,79.095871,13.5
5/16/2018 17:45,25686.711,0.236,31.243217,78.95546,57306.066,0.12628806,80.014542,13.6
5/16/2018 19:45,25322.955,0.236,31.093887,77.678146,46504.727,0.154167407,79.153732,13.5
5/16/2018 21:45,25201.52,0.236,31.278761,78.137451,44789.949,0.13222124,79.128761,13
5/16/2018 23:45,19988.922,0.23199999,31.659239,78.984833,43037.344,0.147723823,79.556213,10.9
5/17/2018 0:45,16106.025,0.23199999,31.886803,77.332672,16110.797,0.11827976,79.115646,9.1
5/25/2018 19:45,27173.859,0.145,30.761967,77.45208,48022.004,0.17292623,78.821869,3.2
5/25/2018 21:45,27966.293,0.145,30.538845,78.613312,43995.883,0.198981063,78.962891,3.5
5/25/2018 23:45,28723.828,0.145,30.201994,77.760162,38063.352,0.193000115,78.605965,3.8
5/26/2018 1:45,27106.617,0.145,30.856207,78.390381,45480.531,0.169652223,78.971298,3.8
5/26/2018 3:45,27767.998,0.145,30.553406,77.237564,36496.777,0.17947376,78.755051,3.7
5/26/2018 5:45,28106.33,0.14300001,30.821402,77.788094,37026.902,0.166888492,78.534431,3.8
06-10-18 1:45,28776.125,0.23,30.566092,77.981209,65588.781,0.15756801,80.214951,13.2
06-10-18 3:45,27946.125,0.23,30.807039,78.875977,62336.129,0.14856794,80.236443,13.4
06-10-18 5:45,28246.527,0.23,30.605974,78.669762,45989.066,0.156511603,79.480331,13.8
06-10-18 7:45,28142.275,0.23,30.433308,78.589172,58372.145,0.154551325,80.068535,12.8
06-10-18 9:45,25491.602,0.23,31.461933,78.002647,52755.77,0.18091887,80.390907,13.8
06-10-18 11:45,25754.818,0.23,30.754559,78.084152,56069.352,0.166415167,80.293839,13.3
06-10-18 13:45,27114.004,0.23,30.534592,77.676216,65518.898,0.1546905,80.404137,14.4
06-10-18 15:45,28061.063,0.23,31.014135,78.774673,72874.297,0.145695652,80.075363,12.3
06-10-18 17:45,28817.658,0.23,30.894096,77.567505,65412.379,0.157545929,79.225533,12.6
06-10-18 19:45,27571.602,0.228,30.335985,77.998581,61614.609,0.150334642,79.248466,12.9
06-10-18 21:45,28208.641,0.228,31.198357,77.550514,52603.223,0.139285846,78.855545,12.8
06-10-18 23:45,27684.77,0.228,30.964041,77.678108,62970.91,0.164641936,79.915543,14
06-11-18 1:45,28227.406,0.228,30.757589,77.315071,38757.961,0.133874602,77.760117,13.4
06-11-18 3:45,25016.314,0.228,31.505106,78.256203,43806.324,0.107946528,79.596863,14.9
06-11-18 5:45,27626.795,0.228,31.04299,77.654961,49758.84,0.10390265,78.991913,15.5
06-11-18 7:45,26490.236,0.228,30.706329,78.116379,54429.574,0.173969464,80.274612,16.1
06-11-18 9:45,26013.572,0.23,32.445442,77.441475,34968.566,0.121864917,78.275757,17.8
06-11-18 11:45,29895.586,0.23,31.225487,77.907173,61705.84,0.127704454,79.335228,17.2
06-11-18 13:45,27501.234,0.23,31.24115,78.436142,62166.941,0.13214862,79.828728,16
06-11-18 17:45,27327.121,0.23,31.007044,78.318382,69121.664,0.13648936,80.170898,15.2
06-11-18 19:45,26837.559,0.23,31.013861,78.087555,60073.195,0.13836247,79.34903,15.7
06-12-18 12:45,27955.725,0.175,30.718361,78.538269,46771.07,0.150329359,82.117577,4.2
06-12-18 13:45,24958.766,0.175,31.037703,77.521667,37961.996,0.17434072,80.972816,3.7
06-12-18 14:45,28069.803,0.175,30.045616,78.071587,44203.336,0.1533283,81.749123,2.9
06-12-18 15:45,26972.318,0.175,30.506884,77.860268,42164.039,0.186104329,80.958122,2.8
06-12-18 16:45,26948.611,0.175,30.587252,77.867897,42146.254,0.172479205,80.768951,3
06-12-18 17:45,27511.549,0.175,30.372427,78.023087,40884.395,0.145877284,80.75325,3.1
06-12-18 19:45,27926.34,0.175,30.450211,77.725883,46574.504,0.176642177,80.928688,3.4
06-12-18 21:45,26647.783,0.175,30.475613,78.016548,46221.48,0.179580304,81.023186,3.9
06-12-18 23:45,26728.068,0.175,30.620012,78.211342,41314.77,0.166421561,80.619476,3.8
6/13/2018 1:45,27167.395,0.177,30.601744,78.554459,40557.293,0.156812899,81.160896,3.7
6/13/2018 3:45,26391.699,0.177,30.561897,78.209282,32193,0.14128113,80.799728,3.8
6/13/2018 5:45,25035.309,0.177,31.111187,78.946411,31160.898,0.157748941,81.051704,3.7
6/13/2018 7:45,26691.805,0.177,30.496794,78.13485,34225.633,0.180893961,80.718445,3.9
6/13/2018 9:45,26312.691,0.177,30.76568,77.734993,41331.051,0.163556135,81.3311,3.9
6/13/2018 11:45,28710.348,0.177,30.441105,77.85302,36128.137,0.205108073,80.386124,4
6/13/2018 13:45,26764.467,0.177,30.346043,78.149544,42733.977,0.208998993,81.031662,4
6/13/2018 15:45,27469.695,0.177,30.385048,77.836197,41564.641,0.198583452,80.651466,4
6/13/2018 17:45,26066.059,0.177,30.874208,78.019684,42647.461,0.204025785,81.16256,4.2
6/13/2018 19:45,26762.832,0.177,30.669701,78.044022,44975.402,0.183515455,81.375366,3.9
6/13/2018 21:45,26706.73,0.175,30.40127,77.571777,52670.586,0.219135618,81.851807,3.9
6/13/2018 23:45,27815.625,0.175,30.686996,78.704918,50210.027,0.171011016,81.291641,4.1
6/14/2018 1:45,27138.643,0.175,30.351128,78.483955,46799.969,0.210922287,81.202576,3.7
